Postal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,X,Y
689672,512.1,427,453,569.9,474.3,573.6,539.9,613.1,605.3,559,608.6,470.4,18201.6824,41136.6774
689673,470.6,329.4,403.2,524.2,430.6,519.4,503.9,533.8,540.7,504.7,536.6,364.3,18220.4973,41058.4132
689674,496.5,428.8,464.1,549.5,476.1,575,563.7,610.4,619,567.7,589.4,462.4,18206.9052,40965.146
689675,589.6,427.4,510,627.3,532,688.6,683.5,655.3,701.1,578.2,633.3,560.8,17936.9247,40886.5541
689676,567.4,413.4,466.8,533.9,478.2,641.5,582.9,573.2,611.6,533.5,557.9,536.5,17884.6248,40865.5248
689677,532.1,357.7,420.1,564.9,462.2,559.7,543.9,594.2,606.1,519.5,554.2,523,17875.9822,40889.0615
689679,547.9,373,479.2,629.8,519.2,714.9,650.2,738.1,727.4,584.2,655.8,503.3,17881.3059,40917.5824
689680,573.8,405.6,484,616.7,518.9,644.9,608.9,626.2,645.3,566.7,588.9,608.2,17900.6094,40926.5037
689681,583.4,395.5,476.8,562.6,478.4,622.8,580.1,535.6,576.8,522.4,545,578.4,17923.2185,40948.8448
689682,526.4,406.9,452.5,603.9,486.8,596.6,582.1,571.4,605.1,616.8,605.3,587.1,17967.1324,40991.9168
689683,569.5,368.9,468.1,525.3,459,600.1,545.4,519.7,562,530.9,550.7,557.7,17997.9554,41016.8633
689684,499.2,364.9,427.7,501.9,430.7,614.9,516.3,540.7,539.3,428.7,468.9,459.6,18033.6948,41033.7625
689685,613.5,451,530.9,624.1,534.6,674.7,630.2,691.9,675.9,584.2,630.4,607.8,18024.4058,40960.4542
689686,604.2,460.5,509.2,610,522.9,578.9,580,670.2,655.4,577.1,616.2,499.5,17986.7602,40940.828
689859,522.9,429.3,462.2,560.1,464.3,527.4,531,586.6,660.6,466.4,615.1,601.3,18517.517,40712.5569
689860,429,341.1,372.3,589.1,457.1,605,531.1,626.9,628.1,477.6,577.3,410.1,18498.3924,40691.4854
689861,402.5,346.3,362.3,491.5,412.9,515.3,478.3,652.3,568.1,445.8,552.4,475.3,18479.0377,40668.7183
689862,350.4,255,304,493.3,367.8,457.7,421.7,500.9,492.1,428.8,483.1,414.4,18447.4531,40644.7153
689863,470,290.1,362.5,599.1,426.3,566.2,505.3,575.8,576.2,479.1,561.6,523.6,18483.4354,40638.3594
689864,387.3,317.9,345.2,447.9,367.5,452.1,420.2,452.8,473.4,420.3,457.7,418.1,18499.6258,40612.7408
689865,388.5,331.5,366.3,464.1,399.4,529.6,454.3,572.7,515.5,421.1,502.5,395.3,18521.5167,40630.9695
689866,413.3,281.3,330.8,436.2,375.3,525.2,450.3,573.8,531.4,419,514.8,429.9,18537.3437,40654.8368
689867,324.6,243.7,286.7,366.1,278,429.3,366.5,460.2,443.7,402.6,448.6,335.3,18551.4138,40680.3919
689869,-,-,s,16.1,67.8,212.8,151.5,433.7,296.5,364.4,354.7,275.1,18657.3891,40676.8393
689870,-,-,s,10.3,46.5,119.7,124.8,515.7,324.5,552,501.2,416.3,18635.8457,40644.8734
689871,-,-,s,9.4,42.8,122.8,104.8,353.4,242.2,366.9,321.7,290.1,18616.0984,40608.4414
689872,-,-,s,8.4,68.1,121.4,123,403.4,286,325,326.8,303.2,18594.4085,40620.6129
689873,-,-,s,9.6,39.8,105.1,106.7,391.5,274.2,465.4,400.6,292.2,18569.7585,40634.7952
689874,-,-,s,11,63.8,142.5,124.5,387.9,276.1,359.4,334.4,304.2,18546.7491,40595.2442
689875,-,-,s,15.6,46.1,111.5,94,401.2,264.9,422.3,379.3,299.5,18570.6029,40584.0197
689876,-,-,s,8.6,43.4,113.5,99.9,349.7,244.8,334.7,303.4,340.6,18592.8182,40570.7538
737783,182,215.2,210.3,275.9,252.4,283.3,256.2,264.3,264.8,227,246.8,251.6,22704.4207,45602.3927
737784,183.4,221.1,215.2,302.4,286.6,295.2,286.4,326.5,278.5,304.1,319.4,329.8,22750.8152,45602.4005
737785,177.3,198.3,186.6,210.3,196.3,234.5,232.4,261.4,270.3,262.5,259,255.5,22773.2141,45601.4886
737786,156.5,180.5,204.7,265.6,211.7,196.7,217.8,311.2,264.9,257.4,250.8,277,22762.4928,45567.8852
737787,175.1,307.1,248.7,297.4,282.5,408.4,349.5,372,378.2,361.6,369.2,391.1,22729.9035,45565.7904
737788,177,157.3,178.3,218.8,197.1,341.3,290.6,306.3,300.7,316.7,316.4,300.4,22688.2158,45565.6502
737789,190.6,216.5,204.9,281.3,238.8,278.5,245.4,310.9,266.7,330.9,290.7,280.2,22671.636,45518.7495
737790,197.8,286.6,255.6,261.7,245,294.1,268.7,327,328.4,292.5,330.2,378,22713.4607,45521.2403
737791,196.4,223.9,253.6,341.2,287.1,382.7,353.2,347.7,363.6,338.2,379.5,404.4,22758.4405,45519.8503
737792,168.5,216.8,194.3,215.1,210,245.7,247.9,250.1,249.1,248.3,249.9,238.6,22738.186,45482.0929
737793,234.2,211,223.1,302.2,257.7,335.1,321.1,291,305.2,303.4,281.2,276.5,22706.8663,45485.171
737794,159.6,195.3,192,236,209.9,292.1,245.9,281.7,269.1,262.4,283.1,261.4,22656.6203,45485.0821
737795,195.3,206.3,217.2,271.5,233.9,270.9,286.3,283.5,277.6,286.2,290,236.3,22661.2511,45453.7879
737796,143.2,231.8,200.6,288.5,244.2,267.2,252.4,329.3,321,301.7,332.6,246.3,22699.6612,45442.2206
737797,188.4,228.9,225.1,263.1,242.4,293.1,270.1,262.2,264.9,293.1,278.7,214,22739.7439,45447.7459
737808,-,0.2,3.8,32.1,53.1,154,153,280.7,247.6,315.3,339.7,348.8,22519.12,45711.9712
737809,-,s,15,40.5,43.8,128.3,151.4,274.2,265.1,366.6,380.4,372.7,22586.9851,45753.2365
737810,-,s,13.2,37.2,42,156.6,157,205,238.2,307.6,354.5,398.7,22556.1709,45797.233
737811,-,2.1,14.3,38.7,63.7,185.8,188.7,282.1,304.7,405.7,381.7,344.4,22499.3205,45752.6206
737873,382,285.2,326.7,418.6,403.6,408.7,405.4,439.5,419.8,448,434,349.4,22716.3225,45687.6962
737874,483.5,378.1,431.5,489.2,452.4,548.4,497.9,522.1,523.7,590.7,566.3,446.4,22768.0657,45686.4548
737875,491.9,377.5,432.1,543,482.2,604.3,558.6,543.8,555.6,564.6,525.2,433.7,22772.8425,45638.5859
737876,439.6,302.4,367.6,457,405.6,466.1,438.2,427.3,447.8,558.9,522.4,417.6,22712.0462,45633.669
737892,468.4,565.1,533,573.5,591,631.2,726.7,725,588.2,609.5,692.1,629.9,24008.4689,45989.9342
737893,290.8,374.6,384.3,421.2,503.8,494,509.2,540.4,458,444.4,490.7,513.1,24012.137,46013.6288
737894,190.7,306.8,277.6,308.3,377.4,370.7,493,482.5,468.2,441.1,445.1,439.7,24000.7641,46040.5467
737895,355.7,448.1,415.9,474,484.3,502.7,658.2,616.6,516.1,527.8,582.6,578.7,24040.2432,46041.5653
737896,358.3,428.3,419.7,451.9,475.1,500.9,642.4,637.2,550.2,536.3,547.8,583.3,24060.4307,46046.774
737897,456.7,525.3,414.5,483.4,565,548.9,683.3,678.9,620.1,609.6,713.5,559.7,24063.65,46006.9558
737898,421.9,453,353.1,406.6,477.1,570.5,556,551.3,468.3,476.2,598.2,637.5,24094.8737,46003.6894
737899,451.8,506.5,401.1,481,538.3,533.6,617.1,648.6,573.8,573.6,736.1,632.1,24080.4608,45952.4143
737900,501.8,528.1,428.5,500.9,556.9,564,690.8,695.9,629.9,613.7,686.5,647.6,24060.7525,45956.3877
737901,401.6,476.9,473.8,500.1,569.3,581.3,590.5,582.2,518.3,539.7,675.6,605.2,24034.5153,45967.4439
737917,353.3,265.4,293.5,378.4,311.1,351.4,323.9,359.7,369.6,398.6,405.6,363.9,22681.8577,45804.7171
737918,396.6,316.3,363.5,391.4,375.9,491.1,436,404.5,420.9,463.4,444.4,405.8,22737.1453,45808.9968
737919,376.2,267.5,306.7,388.5,346.2,443.6,417.2,371.8,377.3,414.6,418.2,355.1,22792.4893,45814.3954
737920,371,250.4,299.3,338,321.8,451.6,396,402.9,387.8,419,407.1,333.4,22785.6122,45746.9613
737921,479.9,343.6,393.3,443.6,406.3,576.8,513.4,483.8,499,540.4,520.5,486.9,22736.434,45748.6744
737922,399.2,333.5,352,414.3,390.1,440.1,430.5,415.7,422.2,474.8,455.8,413.6,22687.2918,45750.8997
737931,s,s,s,s,s,s,s,s,s,s,s,s,22010.7557,45529.6716
737934,467.3,356.5,439.4,559.4,512,542.4,550.1,605.6,589.4,639.3,596.1,448.8,22664.4752,45876.4737
737935,455,354.1,394.9,509.6,456.1,476.3,479.6,549.9,498.2,523,517.9,397.9,22691.6105,45871.1001
737936,524.5,379,454.8,565,503.8,621.4,571.8,614.7,580.9,485,569.8,486.7,22717.0647,45870.9022
737937,575.5,410.2,490.3,626.2,554.1,688.8,642.1,606.2,604.7,633.5,652.5,531.2,22746.3855,45869.352
737938,649.4,421.5,544.2,741.9,646.1,772.9,690.5,731.4,715,735,729.4,657.4,22799.8615,45902.7734
737939,587.7,432.1,506.7,652.4,566.5,670.3,628.3,690.4,675.6,550,616.9,512.2,22812.9454,45902.2149
737940,531.6,370.5,436.8,542.9,476.3,624.5,570.9,602.3,586.3,605.2,593.7,529.8,22845.2626,45907.5351
738081,441.7,544,452.1,487.2,660.9,605.6,652.5,684.9,612,696.4,748.3,750.9,24962.7311,47392.5493
738082,404.1,512.9,449.4,473.8,635.4,568.3,553.4,569.4,518,566.5,631.8,656.6,25009.4287,47355.4756
738084,452.8,578.3,539.1,545,641.1,637.1,630.3,676.5,590.5,660.6,753.4,759.3,25056.5169,47401.9754
738085,436,543.4,523.8,525.1,604.5,568.6,636.8,621.1,546.7,629.4,683.1,671.7,25103.3107,47449.398
738086,417.8,513.4,464.4,499.9,581.9,566.9,646.6,642.6,571.5,647,676.8,681,25055.8987,47479.4348
738087,392.9,522.1,463.4,487.9,583.3,543.1,619,620.5,554.4,624.6,754.8,727.6,24987.8305,47456.6034
738089,390.1,510,477.3,491.3,543.1,540.9,575.2,565.9,527.4,715.8,571.9,616.1,24786.7962,47308.8145
738090,387.5,490.1,438.2,485.4,579.8,557.4,558.8,581.7,498.4,669.8,581,630.4,24812.043,47325.5128
738091,441.2,533.6,452.4,485.4,570.2,557.9,584.6,589.5,496.7,661.9,607.9,654.6,24830.0064,47350.5505
738092,453.1,536.5,451.5,499.7,630.2,515,566.1,632.5,553.6,730.8,562.2,629.8,24843.8128,47376.1145
738093,429.5,545.3,491.3,508.6,628.1,574.8,569.7,611.7,511.2,671.9,572.9,636,24911.5651,47354.1838
738094,451.5,550.7,450.2,484.8,580.5,547.9,545.5,555.2,532.9,679.2,575.5,619,24902.0066,47258.3822
738096,434.5,550.6,508.6,525.7,605.6,578.8,583.7,621.7,514.9,675.2,525.8,604.2,24833.57,47214.1077
738097,373.2,490.1,503.9,488.3,541.8,523.5,488.4,516.7,486.2,641.3,461.2,538.5,24822.0074,47243.0377
738098,409.9,498.6,474.3,485,605,559.6,620.1,640.5,553.1,727.6,548.3,626.5,24816.9005,47274.2247
738207,612.1,443,531.5,672.1,596.3,565,540.4,626.5,606.8,644.8,667.2,542.6,22330.1168,45637.653
738209,742.2,537.8,637.9,800.4,697.7,701.6,646.1,507.2,589,730.4,725.7,563,22294.2436,45693.3644
738210,"1,256.40",822.8,"1,022.40","1,377.60","1,180.30","1,069.10","1,052.40",757.3,968.7,"1,260.80","1,222.90","1,100.10",22328.7884,45737.1805
738211,709.6,599.1,632,745,654.4,656.7,674.1,666.6,708.4,855.5,798,653.4,22356.2478,45741.5959
738212,736.6,585.3,668.4,835.8,725.2,717.7,721.2,701,735.9,838.7,815.2,695.9,22396.8995,45669.097
738230,374.1,258.7,314,368.9,311.7,365.6,370.7,439.4,421.6,392.6,409.2,339,22232.8168,45614.9143
738249,375.4,403.9,325.1,386.5,407.2,399.3,458.8,451.3,429.1,432.6,361.7,447,24848.6025,48517.1703
738250,352.3,397.7,330.1,371.1,417.1,385.3,421,413.3,412.5,401.7,339.7,378.5,24802.4451,48481.4894
738251,289.5,308.5,275.5,309.4,360.6,327.1,395.2,351.3,288.2,319.2,345.6,360.6,24820.9159,48496.4081
738252,s,s,s,-,-,-,-,-,-,-,-,-,24790.368,48472.9644
738276,s,s,s,s,s,s,s,s,s,s,s,s,21833.6281,45404.5451
738277,s,s,s,s,s,s,s,s,s,s,s,s,21843.1276,45404.5365
738278,s,s,s,s,s,s,s,s,s,s,s,s,21852.2147,45404.4375
738279,s,s,s,s,s,s,s,s,s,s,s,s,21852.2186,45384.6451
738282,s,s,s,s,s,s,s,s,s,s,s,s,21825.5207,45384.4868
739832,s,s,s,s,s,s,s,-,-,-,-,-,19539.9759,44159.7461
739871,s,s,s,s,s,s,s,-,-,-,-,-,19729.8867,44070.3062
739956,s,s,s,s,s,s,-,-,-,-,-,-,21646.4901,45609.2996
757487,521.8,428.8,491.3,646.9,550.8,606.7,598.1,604.6,574.2,620.7,593.3,479.1,26998.2571,45361.2241
757488,536,391,478.8,579.6,482.9,581.7,596.2,612.7,582,648.3,622.1,498.8,27007.8201,45399.3019
757489,442.8,333.2,402.9,529.1,455.1,508.8,498,561.9,530,509.5,505.5,388.2,27016.7056,45437.0243
757706,647,517.5,608.7,766.2,665.2,597.6,666.8,822.3,749.8,691.3,724.1,590.6,27071.1131,46394.4307
757707,782,581.4,693.6,880.8,770.9,701.9,781.3,860,812.7,802.3,826.4,690.7,26967.7219,46352.8967
757708,451.5,340.5,394.1,440.8,401.7,405.4,477.6,544,506.4,496,491.8,426.8,26897.4083,46405.5034
757709,626.5,464.9,563.5,696.1,607.8,631.7,665.5,724.1,674.7,738.4,724.6,627,26963.5476,46402.7044
757710,587.3,465.1,551.5,731.4,618.9,539.5,628.2,800,724.6,649.8,698.4,514.7,27032.0767,46434.731
757711,680.5,488.3,599.5,736.5,612.3,555.5,604.8,701.1,661.5,648,645.4,533,27056.0519,46482.5287
757713,361.3,438.6,463.9,496.7,638,585.6,631.3,618.4,552.2,583.3,528.9,692.2,26457.9936,47763.0551
757766,s,s,s,s,s,s,s,s,s,s,s,s,27046.9576,46626.8249
757767,s,s,s,s,s,s,s,s,s,s,s,s,27047.6565,46621.1731
757768,s,s,s,s,s,s,s,s,s,s,s,s,27048.3186,46615.5131
757769,s,s,s,s,s,s,s,s,s,s,s,s,27031.2828,46613.4284
757770,s,s,s,s,s,s,s,s,s,s,s,s,27030.5822,46619.0683
757771,s,s,s,s,s,s,s,s,s,s,s,s,27029.8283,46624.7491
758355,s,s,s,s,s,s,s,s,s,s,s,s,27146.6556,45290.4006
758376,s,s,s,s,s,s,s,s,s,s,s,s,27167.74,45340.9212
758377,s,s,s,s,s,s,s,s,s,s,s,s,27169.8465,45346.4129
758378,s,s,s,s,s,s,s,s,s,s,s,s,27172.002,45352.0556
758379,s,s,s,s,s,s,s,s,s,s,s,s,27174.1059,45357.7036
758380,s,s,s,s,s,s,s,s,s,s,s,s,27176.101,45363.4781
758381,s,s,s,s,s,s,s,s,s,s,s,s,27178.4387,45368.9864
758382,815.2,644.7,763.8,974.8,878.7,882.6,921.8,"1,018.20",954.8,802.1,886,636.8,27191.3258,45405.7342
758383,s,s,s,s,s,s,s,s,s,s,s,s,27214.3613,45439.4352
758384,s,s,s,s,s,s,s,s,s,s,s,s,27216.6172,45446.2561
758385,s,s,s,s,s,s,s,s,s,s,s,s,27218.6897,45453.1381
758386,s,s,s,s,s,s,s,s,s,s,s,s,27220.5135,45459.6871
758387,s,s,s,s,s,s,s,s,s,s,s,s,27222.6287,45466.5
758388,s,s,s,s,s,s,s,s,s,s,s,s,27224.5597,45473.1511
758389,s,s,s,s,s,s,s,s,s,s,s,s,27226.4322,45480.1914
758391,s,s,s,s,s,s,s,s,s,s,s,s,27234.2166,45499.8864
758392,s,s,s,s,s,s,s,s,s,s,s,s,27234.9314,45507.2668
758394,s,s,s,s,s,s,s,s,s,s,s,s,27238.4799,45520.5159
758395,s,s,s,s,s,s,s,s,s,s,s,s,27239.7555,45527.263
758398,s,s,s,s,s,s,s,s,s,s,s,s,27240.8378,45557.4135
758399,s,s,s,s,s,s,s,s,s,s,s,s,27241.9162,45564.1882
758402,s,s,s,s,s,s,s,s,s,s,s,s,27241.4483,45585.3655
758415,s,s,s,s,s,s,s,s,s,s,s,s,27186.1518,46641.8254
758425,s,s,s,s,s,s,s,s,s,s,s,s,27046.2662,46632.4707
758451,s,s,s,s,s,s,s,s,s,s,s,s,27072.6553,46921.3469
758495,s,s,s,s,s,s,s,s,s,s,s,s,27894.8067,48328.7849
758498,s,s,s,s,s,s,s,s,s,s,s,s,27911.8393,48339.19
758499,s,s,s,s,s,s,s,s,s,s,s,s,27919.1971,48341.726
758501,s,s,s,s,s,-,s,s,s,s,s,s,27932.0283,48349.9806
758930,514,380.1,453.9,554.4,493.6,503.2,519.9,601.9,548.8,547.5,599.4,444.5,27057.1434,46531.6096
758947,s,s,s,s,s,s,s,s,s,s,s,s,26928.0495,47096.4536
758949,s,s,s,s,s,s,s,s,s,s,s,s,26920.2717,47094.3104
758951,s,s,s,s,s,s,s,s,s,s,s,s,26910.4103,47088.3771
758953,s,s,s,s,s,s,s,s,s,s,s,s,26902.3134,47086.7599
758955,s,s,s,s,s,s,s,s,s,s,s,s,26889.3413,47080.2095
758957,s,s,s,s,s,s,s,s,s,s,s,s,26890.3411,47068.0297
758959,s,s,s,s,s,-,s,s,s,s,s,-,26894.5767,47058.9488
758963,s,s,s,s,s,s,s,s,s,s,s,s,26901.7281,47041.9522
758965,s,s,s,s,s,s,s,s,s,s,s,s,26904.6753,47034.1065
758967,s,s,s,s,s,s,s,s,s,s,s,s,26908.8303,47024.5028
759075,313.3,236.1,304.2,385.5,334.6,331.1,370.5,463.1,368.5,420.9,412.3,236.3,27070.898,45246.7546
759150,441.9,342.5,409.2,518.5,446.2,381.2,411.1,523.7,468.9,474.9,479.6,390.7,27074.9527,45200.8929
759151,452,361.9,375.4,535.1,447.5,458.3,546.3,617.1,555.2,539.9,536.9,436.4,27063.0341,45152.9228
759152,539.4,399.2,518.3,619.8,529,515.2,549.9,670.5,616,573.9,567.4,444.3,27020.9436,45116.3748
759153,496,330.4,444.1,544.8,467.3,451.5,497.9,598.3,533.5,531.8,541.3,387,27002.8034,45168.9147
759154,497.6,358.4,438.5,521.7,482.9,449.8,490.2,633.2,552.1,474.1,521.9,367.8,27014.8966,45217.3731
759155,539.8,415.9,504,574.6,492.4,474.5,539.1,662.3,589,597.7,603,476.3,27017.8808,45271.4997
759158,471.4,361.1,414,592.8,508.4,501.6,518.7,557.5,549,559.8,554.2,447.3,26968.8826,45407.8637
759159,436.9,275.4,368,534.8,437,502.1,432.1,386.1,582,501.7,390.7,296.9,26997.8861,45462.0954
759160,382.9,313.3,359.8,435.8,375.5,377.3,396.2,401.3,398.7,394.5,498.1,342.1,26989.5466,45328.1457
759274,279.6,165.1,233.8,359.8,287.2,290.3,269.4,302.4,309.4,319.5,286.2,221.5,26928.8468,47056.9395
759710,290.3,224.7,225,250.3,365,312.3,401.7,363,644.3,463.7,526.3,520.3,28154.3265,48902.0925
759711,s,s,s,s,s,s,s,s,s,s,s,s,28098.5058,48900.9327
759930,s,s,s,"1,510.00","1,352.70",s,s,s,"1,593.30","1,348.30","1,298.70",s,28466.7001,48864.8007
759943,s,s,s,s,s,s,s,s,s,s,s,s,28478.6646,48857.5261
768069,-,-,-,-,-,-,-,-,-,24.1,54.4,71.3,27588.9717,46568.6467
768070,-,-,-,-,-,-,-,-,-,24.6,82.1,107.2,27492.9933,46523.7728
768071,-,-,-,-,-,-,-,-,-,16.8,52.4,107.7,27512.5981,46546.0748
768072,-,-,-,-,-,-,-,-,-,21.1,41.4,62.8,27531.1553,46567.1715
768073,-,-,-,-,-,-,-,-,-,5.4,35.9,49.4,27549.5911,46589.9478
768074,-,-,-,-,-,-,-,-,-,27.6,43.6,46.1,27572.2517,46618.2391
768075,-,-,-,-,-,-,-,-,-,23.4,47.4,73.8,27590.6853,46642.8068
768076,-,-,-,-,-,-,-,-,-,21.5,36,38.3,27601.4742,46705.9156
768077,-,-,-,-,-,-,-,-,-,19.7,46.3,44.3,27618.8574,46684.5129
768078,-,-,-,-,-,-,-,-,-,11.2,41.1,53.2,27633.9352,46658.9449
768094,274.4,239.8,287.3,321.3,345.9,334.2,468.9,464.4,399.9,393,392.5,399.9,27782.5942,46738.7116
768095,254.8,217.8,310.9,396.1,419.7,412,613.3,533.5,388.3,415.7,377.5,416.9,27807.6485,46755.7111
768096,317.6,237.7,402.7,516.3,454.2,521.7,571.2,538.6,528.7,533.5,483.5,508.6,27818.5244,46714.7136
768097,200.4,164.5,223.6,314.2,330.6,313.9,369.8,391.4,356.7,361.3,323.1,373.4,27859.4328,46678.5033
768098,264.7,216.9,302.9,364.3,353.7,368.7,434.4,388.3,371.5,352.2,337.6,360.8,27820.9937,46670.6171
768099,253.8,262.3,310.9,339.2,363.8,442.8,499.7,442.7,390.9,378.7,394.8,412.8,27795.4638,46655.2948
768100,286.1,304.7,273.6,425.7,452.4,440.7,515,482.6,451.9,427.8,441,470.1,27767.0669,46645.8803
768101,-,-,-,-,-,-,-,-,-,14.5,33.7,74.9,27661.5873,46598.1942
768102,-,-,-,-,-,-,-,-,-,15.9,45.2,44.7,27639.1104,46588.6228
768103,-,-,-,-,-,-,-,-,-,21.1,37.9,45.8,27611.4486,46578.2181
768104,4.6,48.8,87,86.6,144.4,147.2,265.6,239.8,303.7,268.9,231.8,256.4,29595.9297,44366.2815
768105,6.1,31.7,47.6,85.3,235.5,188.9,267.1,253.6,383.4,278.7,339.3,344.7,29571.9517,44301.3713
768106,18.4,35.3,84.7,53.3,191.7,203.9,327.6,384.8,594.1,501.9,404.3,452.1,29579.1754,44275.1883
768107,34.7,66.4,149,105.5,260.9,244.6,297.8,312.5,394.9,336.2,360.3,370.5,29586.2653,44249.0768
768108,18.3,33.2,81.6,104.7,197.9,170.5,214.1,233,270.7,275.8,379.7,314.5,29629.4636,44259.8424
768109,13.4,22.5,108.3,73.3,185.2,146.9,307.9,274.1,443.3,346,333.1,349.2,29622.352,44285.9522
768110,13.3,27.1,130,97.4,287.7,222.1,233.1,282.7,332.1,310,296,325.8,29615.1546,44312.1435
768111,12.3,39.1,77.4,105.1,253,234.3,352.8,296.6,365.9,332.4,272.6,323.1,29608.0505,44338.0456
768112,36.4,50.1,126,103.3,184,191.1,244.3,262.8,390.7,324.5,311.5,317.3,29697.7213,44278.5363
768113,13.6,39.2,98.6,86.3,153.4,136.3,245.1,266.4,338,261.1,269.6,279.6,29690.3878,44304.7531
768114,24.5,31.4,117.9,91.5,206.8,138.8,265,262.4,590.1,410.4,360.7,364.7,29683.2893,44330.81
768115,12.1,38,135.2,111.1,193.8,150.3,225.5,275.6,419.8,326.2,289.9,316.9,29676.2425,44356.7465
768117,s,s,89.9,120,191.8,206.4,288.2,261.7,392.4,303.8,295.3,318.2,29644.9743,44377.914
768118,13.9,38.9,120.7,105.1,195.3,186.5,276.1,285.7,421.8,343.9,302.7,307.9,29682.9482,44386.8909
768119,7.2,56.8,155.1,139.8,159.8,157.7,265.1,254.4,382.8,315.8,221.2,280.2,29715.6655,44367.5004
768120,18.9,32.2,147.5,99.3,230.4,203.4,348.9,370.4,384.9,355.2,329.1,371.5,29723.7254,44342.0267
768121,21.9,37.3,123.2,82.1,115.2,100,221.5,224.4,330.9,247.9,260.3,265.6,29733.5136,44316.4415
768122,55.3,64.3,203.5,136.5,197.5,166.1,251.1,219.7,326.8,281.3,316.9,311.8,29740.5765,44290.3239
768124,294.9,173.7,225.5,335.5,291,298.7,331,388,387.2,409,364.5,315.4,27122.9398,47348.7287
768125,439.9,258,326.4,477.5,418.2,382.4,358.3,363.6,398.1,451.8,445.4,364.6,27092.6446,47335.0628
768126,451.8,255.7,359.3,549.8,429.5,399.3,341.4,389.5,436.6,410.4,431.4,440,27059.4969,47320.995
768127,366.4,275.6,306.4,365.9,331.6,340.2,317.7,392.3,422,393.3,378.8,354,27044.0418,47319.3222
768128,423.2,258.4,318.8,451.5,394.7,337.4,354.7,424.3,418.9,443.2,441.9,413.4,27004.8952,47315.1407
768129,368.5,243.7,276.7,405.5,383.1,324.6,347,364.7,365.2,362.7,350.7,397.5,26990.9798,47314.1662
768130,360.5,214.7,265.5,362.7,364,354.2,321.4,376.9,430.2,458.3,456.8,415.6,26981.303,47355.0663
768131,367.5,230.4,283,386.4,370.7,274.7,307.5,477.6,423.5,328.4,382.9,341.9,27002.6082,47374.3248
768132,352,240.7,266.3,351.7,327.8,291.4,290,427,416,346.8,358.7,340.5,27017.5253,47393.3578
768133,379.4,265.4,282.4,359.8,352.5,329.8,324.8,560.6,452.7,401,413.8,359.7,27039.1678,47410.64
768134,309.2,150.6,199.5,317.5,277.3,246.9,236,476.9,375.8,269.2,312.1,291,27051.5833,47430.9148
768135,416.7,218.1,311.1,474.6,430.5,345.6,358,542.5,475.4,409.1,437.7,377,27064.1578,47409.2389
768136,369.8,248.3,308.1,414.2,409.4,326.3,332.1,487.3,467,338.6,409.4,493.9,27091.3406,47394.1972
768138,178.5,199.4,215.9,265.3,280.1,291.5,337.8,323.2,299.2,281,291,298,27741.4624,46627.4359
768140,212.2,196.1,231.3,270.6,350.3,312.8,379.8,343.9,311.6,332.1,323.6,321.9,27717.6253,46650.191
768141,130.2,156.1,211.8,274.9,303.5,298.6,357.9,383.4,340.1,331.4,319.9,329,27707.7112,46680.2183
768142,226,227.5,304.4,416.4,363.4,342,476.5,429.4,402.4,381.4,380.7,403.9,27720.427,46705.2797
768143,220.1,252.2,302.6,329.2,359.4,344.4,380.9,365.8,405.4,359.9,367.6,349.3,27746.7362,46719.4923
768425,376.1,479.6,468,497.9,575.5,560.5,692.8,641.9,620,582.2,566.2,603.4,27658.9236,46755.7152
768426,355.8,445.8,431.8,464.5,509,500.4,584.9,540.6,526.4,496.2,411.4,473.1,27658.9237,46755.7152
768427,396.9,525,516.6,568.3,668.4,619.6,761.4,687.1,697.2,651.9,562.9,636.9,27770.9604,46819.2686
768428,360.1,478.7,513.3,571.4,638.8,609.6,678.5,650.4,568.8,526.7,513.2,545.1,27743.9622,46794.7779
768429,437.8,531.7,525.3,602.9,665.9,640.4,727.1,679.9,598.2,622.3,565.3,608.8,27743.9622,46794.7779
768430,388.4,471.5,476.5,499.6,609.1,536.4,603.7,583.3,557,521.8,495.9,551.8,27743.9622,46794.7779
768431,337,425.2,403.8,459.7,548,538.1,638.7,582.7,453.7,495.1,446.7,510,27743.9622,46794.7779
768433,"1,923.00","1,525.10","1,753.40",s,591,"1,891.90","1,980.30","1,857.10","1,985.20",s,546.6,"1,826.40",27685.8307,46938.0218
768434,305.7,409.6,441.7,426.9,524.2,540.2,591.2,563.1,470.6,500.4,441.7,486.6,27685.8307,46938.0217
768436,296.4,349.9,367.2,404,516.7,493.7,567.7,517,543.6,488.4,424.3,450.8,27692.756,46873.7936
768437,349.7,435.4,462.5,493.6,587.5,574,580.2,575.4,570.9,527.3,585.6,580.5,27694.3781,46873.7626
768438,342.8,431.3,428.4,505.1,558.7,544.7,646.2,587.5,574.9,539,546.1,607,27694.3781,46873.7626
768439,386.4,448.4,437.7,516,609.1,605.2,619.5,603.3,600.3,573.9,540.3,564.3,27694.3781,46873.7626
768440,413.9,515.6,474.3,517.4,609.1,623.8,681,632,671.3,611.2,633.2,661.7,27694.3781,46873.7626
768445,468.2,519.5,518.9,501.8,542.7,548.8,570.5,557.9,628.2,564.8,515.6,545.3,28207.8656,43918.5455
768446,378.3,431.5,472.7,443,512.1,503,495.8,531.6,614.9,524.7,512.4,536.8,28252.812,43888.0101
